address,area,availabilityDate,baths,beds,brokerName,builderName,buildingId,canSaveBuilding,communityName,detailUrl,has3DModel,hasAdditionalAttributions,hasImage,hasVideo,hdpData/homeInfo/bathrooms,hdpData/homeInfo/bedrooms,hdpData/homeInfo/city,hdpData/homeInfo/country,hdpData/homeInfo/currency,hdpData/homeInfo/datePriceChanged,hdpData/homeInfo/daysOnZillow,hdpData/homeInfo/homeStatus,hdpData/homeInfo/homeStatusForHDP,hdpData/homeInfo/homeType,hdpData/homeInfo/isFeatured,hdpData/homeInfo/isNonOwnerOccupied,hdpData/homeInfo/isPreforeclosureAuction,hdpData/homeInfo/isPremierBuilder,hdpData/homeInfo/isRentalWithBasePrice,hdpData/homeInfo/isShowcaseListing,hdpData/homeInfo/isUnmappable,hdpData/homeInfo/isZillowOwned,hdpData/homeInfo/latitude,hdpData/homeInfo/listing_sub_type/is_FSBA,hdpData/homeInfo/listing_sub_type/is_bankOwned,hdpData/homeInfo/listing_sub_type/is_forAuction,hdpData/homeInfo/listing_sub_type/is_newHome,hdpData/homeInfo/listing_sub_type/is_openHouse,hdpData/homeInfo/livingArea,hdpData/homeInfo/longitude,hdpData/homeInfo/lotAreaUnit,hdpData/homeInfo/lotAreaValue,hdpData/homeInfo/newConstructionType,hdpData/homeInfo/openHouse,hdpData/homeInfo/open_house_info/open_house_showing/0/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/0/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/1/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/1/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/2/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/2/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/3/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/3/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/4/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/4/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/5/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/5/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/6/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/6/open_house_start,hdpData/homeInfo/price,hdpData/homeInfo/priceChange,hdpData/homeInfo/priceForHDP,hdpData/homeInfo/priceReduction,hdpData/homeInfo/providerListingID,hdpData/homeInfo/rentZestimate,hdpData/homeInfo/shouldHighlight,hdpData/homeInfo/state,hdpData/homeInfo/streetAddress,hdpData/homeInfo/taxAssessedValue,hdpData/homeInfo/timeOnZillow,hdpData/homeInfo/unit,hdpData/homeInfo/videoCount,hdpData/homeInfo/zestimate,hdpData/homeInfo/zipcode,hdpData/homeInfo/zpid,imgSrc,info3String,isBuilding,isCdpResult,isComingSoonCommunity,isFavorite,isFeaturedListing,isHomeRec,isShowcaseListing,isUserClaimingOwner,isUserConfirmedClaim,latLong/latitude,latLong/longitude,listingType,lotId,marketingStatusSimplifiedCd,minArea,minBaths,minBeds,pgapt,plid,price,priceLabel,rawHomeStatusCd,sgapt,shouldShowZestimateAsPrice,statusText,statusType,streetViewURL,timeOnZillow,unitCount,variableData/text,variableData/type,visited,zpid
"340 N Belmont Blvd, Kansas City, MO 64123",925,,1,2,Realty Professionals Heartland,,,,,/homedetails/340-N-Belmont-Blvd-Kansas-City-MO-64123/2282472_zpid/,FALSE,TRUE,TRUE,FALSE,1,2,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.1154,TRUE,,,,,925,-94.50958,sqft,3950,,,,,,,,,,,,,,,,,109900,,109900,,,1200,FALSE,MO,340 N Belmont Blvd,42000,11141000,,,108800,64123,2282472,https://photos.zillowstatic.com/fp/4d0b6dbe036596b94bc6ef2e4f62f95e-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.1154,-94.50958,,,For Sale by Agent,,,,ForSale,,"$109,900 ",$110K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,11141000,,,,FALSE,2282472
"449 Wallace Ave, Kansas City, MO 64125",662,,1,2,Platinum Realty LLC,,,,,/homedetails/449-Wallace-Ave-Kansas-City-MO-64125/2289881_zpid/,FALSE,TRUE,TRUE,FALSE,1,2,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.10756,TRUE,,,,,662,-94.48287,sqft,3484.8,,,,,,,,,,,,,,,,,42000,,42000,,,974,FALSE,MO,449 Wallace Ave,28000,4229000,,,40400,64125,2289881,https://photos.zillowstatic.com/fp/7b2e0377938c23d2ce12a4696688e2ad-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.10756,-94.48287,,,For Sale by Agent,,,,ForSale,,"$42,000 ",$42K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,4229000,,,,FALSE,2289881
"7604 NE 74th Ter, Kansas City, MO 64158",3156,,4,4,Keller Williams KC North,,,,,/homedetails/7604-NE-74th-Ter-Kansas-City-MO-64158/66427174_zpid/,FALSE,TRUE,TRUE,FALSE,4,4,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.227757,TRUE,,,,,3156,-94.490135,sqft,8712,,,,,,,,,,,,,,,,,420000,,420000,,,2619,FALSE,MO,7604 NE 74th Ter,62450,18935000,,,426900,64158,66427174,https://photos.zillowstatic.com/fp/8bb95d877271b4aeda5ae6c24ae0c545-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.227757,-94.490135,,,For Sale by Agent,,,,ForSale,,"$420,000 ",$420K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,18935000,,,,FALSE,66427174
"9300 Stubbs Rd, Kansas City, MO 64138",1686,,2,3,REO Xpress LLC,,,,,/homedetails/9300-Stubbs-Rd-Kansas-City-MO-64138/2441480_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.95374,TRUE,,,,,1686,-94.45595,acres,0.8934343434343435,,,,,,,,,,,,,,,,,165000,,165000,,,1641,FALSE,MO,9300 Stubbs Rd,107000,603353000,,,164700,64138,2441480,https://photos.zillowstatic.com/fp/ff111425d75441cdc6e06627357b2028-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.95374,-94.45595,,,For Sale by Agent,,,,ForSale,,"$165,000 ",$165K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,603353000,,,,FALSE,2441480
"2509 NE 46th Ter, Kansas City, MO 64116",828,,1,2,PRIORITY ONE REALTY,,,,,/homedetails/2509-NE-46th-Ter-Kansas-City-MO-64116/66445541_zpid/,FALSE,TRUE,TRUE,FALSE,1,2,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.178123,TRUE,,,,,828,-94.55004,acres,0.2699954086317723,,,,,,,,,,,,,,,,,207500,,207500,,,1161,FALSE,MO,2509 NE 46th Ter,16990,17435000,,,208500,64116,66445541,https://photos.zillowstatic.com/fp/e47ad132337cfb090e3c7022d6b12a64-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.178123,-94.55004,,,For Sale by Agent,,,,ForSale,,"$207,500 ",$208K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,17435000,,,,FALSE,66445541
"628 E 72nd Ter, Kansas City, MO 64131",1753,,2,3,ReeceNichols - Country Club Pl,,,,,/homedetails/628-E-72nd-Ter-Kansas-City-MO-64131/2419888_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.996582,TRUE,,,,,1753,-94.580894,sqft,7256,,,,,,,,,,,,,,,,,385000,,385000,,,2400,FALSE,MO,628 E 72nd Ter,255000,1320031000,,,379100,64131,2419888,https://photos.zillowstatic.com/fp/5e1f29fd150d9b6085506481233ede69-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.996582,-94.580894,,,For Sale by Agent,,,,ForSale,,"$385,000 ",$385K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1320031000,,,,FALSE,2419888
"2903 E 107th Ter, Kansas City, MO 64137",2544,,3,4,EXP Realty LLC,,,,,/homedetails/2903-E-107th-Ter-Kansas-City-MO-64137/2466946_zpid/,TRUE,TRUE,TRUE,FALSE,3,4,Kansas City,USA,USD,1.72155E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,38.93153,TRUE,,,,TRUE,2544,-94.55483,acres,0.3227043158861341,,Sat. 3-5pm,1.72212E+12,1.72212E+12,,,,,,,,,,,,,289900,-5100,289900,"$5,100 (Jul 21)",,1949,FALSE,MO,2903 E 107th Ter,145000,1387532000,,,283600,64137,2466946,https://photos.zillowstatic.com/fp/a94b1312a0414e3bd09ce42cb32e3fe6-p_e.jpg,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,38.93153,-94.55483,,,For Sale by Agent,,,,ForSale,,"$289,900 ",$290K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1387532000,,,,FALSE,2466946
"8518 NE 109th Ter, Kansas City, MO 64157",1850,,3,3,RE/MAX Partners,,,,,/homedetails/8518-NE-109th-Ter-Kansas-City-MO-64157/66405587_zpid/,FALSE,TRUE,TRUE,FALSE,3,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.291756,TRUE,,,,,1850,-94.47736,acres,0.3399908172635445,,,,,,,,,,,,,,,,,320000,,320000,,,1890,FALSE,MO,8518 NE 109th Ter,40950,220835000,,,322300,64157,66405587,https://photos.zillowstatic.com/fp/01f19e9f1eed1522866e033d08004c18-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.291756,-94.47736,,,For Sale by Agent,,,,ForSale,,"$320,000 ",$320K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,220835000,,,,FALSE,66405587
"412 E 90th St, Kansas City, MO 64131",2035,,3,3,ReeceNichols - Country Club Pl,,,,,/homedetails/412-E-90th-St-Kansas-City-MO-64131/2429027_zpid/,FALSE,TRUE,TRUE,FALSE,3,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.965023,TRUE,,,,TRUE,2035,-94.585175,sqft,10732,,Fri. 5-7pm,1.72205E+12,1.72204E+12,1.72212E+12,1.72211E+12,1.7222E+12,1.72215E+12,,,,,,,,,295000,,295000,,,1951,FALSE,MO,412 E 90th St,182000,216663000,,,304500,64131,2429027,https://photos.zillowstatic.com/fp/68492ebde60bf9ce4d523064f4fd47ee-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.965023,-94.585175,,,For Sale by Agent,,,,ForSale,,"$295,000 ",$295K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,216663000,,,,FALSE,2429027
"8509 Wornall Rd, Kansas City, MO 64114",925,,1,3,ReeceNichols - Eastland,,,,,/homedetails/8509-Wornall-Rd-Kansas-City-MO-64114/2428226_zpid/,FALSE,TRUE,TRUE,FALSE,1,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.973396,TRUE,,,,,925,-94.594864,sqft,6240,,,,,,,,,,,,,,,,,230000,,230000,,,1530,FALSE,MO,8509 Wornall Rd,118000,185425000,,,235800,64114,2428226,https://photos.zillowstatic.com/fp/b78695963577875632aec8f74f8ffd22-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.973396,-94.594864,,,For Sale by Agent,,,,ForSale,,"$230,000 ",$230K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,185425000,,,,FALSE,2428226
"9100 N Lewis Ave, Kansas City, MO 64157",4072,,5,5,Keller Williams KC North,,,,,/homedetails/9100-N-Lewis-Ave-Kansas-City-MO-64157/71155308_zpid/,TRUE,TRUE,TRUE,FALSE,5,5,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.257263,TRUE,,,,TRUE,4072,-94.476135,acres,0.3,,Sat. 11am-1pm,1.72211E+12,1.7221E+12,,,,,,,,,,,,,575000,,575000,,,3780,FALSE,MO,9100 N Lewis Ave,95650,269143000,,,577500,64157,71155308,https://photos.zillowstatic.com/fp/72ada29845c5250478ec7bc2301c6abd-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.257263,-94.476135,,,For Sale by Agent,,,,ForSale,,"$575,000 ",$575K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,269143000,,,,FALSE,71155308
"11906 E 59th St, Kansas City, MO 64133",2363,,3,5,RE/MAX Innovations,,,,,/homedetails/11906-E-59th-St-Kansas-City-MO-64133/2375290_zpid/,FALSE,TRUE,TRUE,FALSE,3,5,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.01516,TRUE,,,,TRUE,2363,-94.44063,acres,0.37,,Sun. 1-4pm,1.72221E+12,1.7222E+12,1.72273E+12,1.72272E+12,,,,,,,,,,,319900,,319900,,,1889,FALSE,MO,11906 E 59th St,162000,562267000,,,323500,64133,2375290,https://photos.zillowstatic.com/fp/6e6bdd2e8a8e39faf1a3c2dc3dea1532-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.01516,-94.44063,,,For Sale by Agent,,,,ForSale,,"$319,900 ",$320K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,562267000,,,,FALSE,2375290
"7805 Pennsylvania Ave, Kansas City, MO 64114",1136,,2,3,1st Class Real Estate KC,,,,,/homedetails/7805-Pennsylvania-Ave-Kansas-City-MO-64114/2426182_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.98669,TRUE,,,,TRUE,1136,-94.596245,sqft,5908,,Sat. 1-3pm,1.72212E+12,1.72211E+12,,,,,,,,,,,,,325000,,325000,,,1798,FALSE,MO,7805 Pennsylvania Ave,140000,189031000,,,332900,64114,2426182,https://photos.zillowstatic.com/fp/7156d90b423a5e2fbb633364d6f1d5db-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.98669,-94.596245,,,For Sale by Agent,,,,ForSale,,"$325,000 ",$325K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,189031000,,,,FALSE,2426182
"5620 Ridgeway Ave, Kansas City, MO 64133",2172,,3,4,Platinum Realty LLC,,,,,/homedetails/5620-Ridgeway-Ave-Kansas-City-MO-64133/2375035_zpid/,FALSE,TRUE,TRUE,FALSE,3,4,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.019333,TRUE,,,,,2172,-94.44336,sqft,8884,,,,,,,,,,,,,,,,,300000,,300000,,,1562,FALSE,MO,5620 Ridgeway Ave,123000,183045000,,,307100,64133,2375035,https://photos.zillowstatic.com/fp/504b3f5474ac11781624c16ccabd8e4a-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.019333,-94.44336,,,For Sale by Agent,,,,ForSale,,"$300,000 ",$300K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,183045000,,,,FALSE,2375035
"11010 McGee St, Kansas City, MO 64114",2280,,3,4,ReeceNichols - Lees Summit,,,,,/homedetails/11010-McGee-St-Kansas-City-MO-64114/2470961_zpid/,FALSE,TRUE,TRUE,FALSE,3,4,Kansas City,USA,USD,1.72198E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.9274,TRUE,,,,,2280,-94.589096,acres,0.3,,,,,,,,,,,,,,,,,330000,-20000,330000,"$20,000 (Jul 26)",,2450,FALSE,MO,11010 McGee St,144000,1944631000,,,317300,64114,2470961,https://photos.zillowstatic.com/fp/3aa561664b9e858f14383d98422a0542-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.9274,-94.589096,,,For Sale by Agent,,,,ForSale,,"$330,000 ",$330K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1944631000,,,,FALSE,2470961
"7521 NE 85th Ter, Kansas City, MO 64157",4579,,4,4,RE/MAX Revolution Liberty,,,,,/homedetails/7521-NE-85th-Ter-Kansas-City-MO-64157/66424271_zpid/,FALSE,TRUE,TRUE,FALSE,4,4,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.247448,TRUE,,,,,4579,-94.48981,acres,0.31000918273645545,,,,,,,,,,,,,,,,,514500,,514500,,,3183,FALSE,MO,7521 NE 85th Ter,80220,2130000,,,521300,64157,66424271,https://photos.zillowstatic.com/fp/408501bcab94f7ba58a4801716c248b8-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.247448,-94.48981,,,For Sale by Agent,,,,ForSale,,"$514,500 ",$515K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,2130000,,,,FALSE,66424271
"10608 Walrond Ave, Kansas City, MO 64137",1684,,3,4,Chartwell Realty LLC,,,,,/homedetails/10608-Walrond-Ave-Kansas-City-MO-64137/2435954_zpid/,FALSE,TRUE,TRUE,FALSE,3,4,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.93345,TRUE,,,,TRUE,1684,-94.5539,acres,0.28331037649219465,,Sat. 11am-1pm,1.72211E+12,1.7221E+12,,,,,,,,,,,,,265000,,265000,,,1803,FALSE,MO,10608 Walrond Ave,95000,105641000,,,267100,64137,2435954,https://photos.zillowstatic.com/fp/849948a0af4d9247916ac4a629d939d8-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.93345,-94.5539,,,For Sale by Agent,,,,ForSale,,"$265,000 ",$265K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,105641000,,,,FALSE,2435954
"5239 N Virginia Ave, Kansas City, MO 64118",2271,,3,3,Realty Platinum Professionals,,,,,/homedetails/5239-N-Virginia-Ave-Kansas-City-MO-64118/66422928_zpid/,FALSE,TRUE,TRUE,FALSE,3,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.190212,,TRUE,,,,2271,-94.56376,sqft,10018.8,,,,,,,,,,,,,,,,,274900,,274900,,,1880,FALSE,MO,5239 N Virginia Ave,33420,84629000,,,277400,64118,66422928,https://photos.zillowstatic.com/fp/ef5f8cf465b6a6c128b21472cf6c2b88-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.190212,-94.56376,,,Non Owner Occupied,,,,ForSale,,"$274,900 ",$275K,ForSale,Foreclosure,FALSE,Foreclosure,FOR_SALE,,84629000,,,,FALSE,66422928
"8812 Everett St, Kansas City, MO 64138",2058,,3,4,Platinum Realty LLC,,,,,/homedetails/8812-Everett-St-Kansas-City-MO-64138/2439477_zpid/,FALSE,TRUE,TRUE,FALSE,3,4,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.963676,TRUE,,,,,2058,-94.48737,acres,0.272910927,,,,,,,,,,,,,,,,,300000,,300000,,,1492,FALSE,MO,8812 Everett St,109000,92730000,,,307600,64138,2439477,https://photos.zillowstatic.com/fp/e7a087384566d773d80c98cee3b5b2db-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.963676,-94.48737,,,For Sale by Agent,,,,ForSale,,"$300,000 ",$300K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,92730000,,,,FALSE,2439477
"3608 NE 78th St, Kansas City, MO 64119",2080,,3,3,Parkway Real Estate LLC,,,,,/homedetails/3608-NE-78th-St-Kansas-City-MO-64119/66425319_zpid/,FALSE,TRUE,TRUE,FALSE,3,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.23552,TRUE,,,,,2080,-94.53554,sqft,8712,,,,,,,,,,,,,,,,,279000,,279000,,,1830,FALSE,MO,3608 NE 78th St,36390,1257644000,,,271300,64119,66425319,https://photos.zillowstatic.com/fp/53bbcc940d03c0af74d63601f9edb6af-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.23552,-94.53554,,,For Sale by Agent,,,,ForSale,,"$279,000 ",$279K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1257644000,,,,FALSE,66425319
"8007 Blue Ridge Blvd, Kansas City, MO 64138",1572,,2,3,Keller Williams KC North,,,,,/homedetails/8007-Blue-Ridge-Blvd-Kansas-City-MO-64138/2407477_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.977684,TRUE,,,,,1572,-94.48875,acres,0.45952708907254364,,,,,,,,,,,,,,,,,200000,,200000,,,3273,FALSE,MO,8007 Blue Ridge Blvd,98000,2583867000,,,194500,64138,2407477,https://photos.zillowstatic.com/fp/3f369ad1eca4f4700f724fb17e0a700c-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.977684,-94.48875,,,For Sale by Agent,,,,ForSale,,"$200,000 ",$200K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,2583867000,,,,FALSE,2407477
"9206 Cleveland Ave, Kansas City, MO 64132",1306,,2,3,1st Class Real Estate KC,,,,,/homedetails/9206-Cleveland-Ave-Kansas-City-MO-64132/2433575_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.95957,TRUE,,,,,1306,-94.54425,acres,0.6772038567493113,,,,,,,,,,,,,,,,,147000,,147000,,,1412,FALSE,MO,9206 Cleveland Ave,74000,648637000,,,145200,64132,2433575,https://photos.zillowstatic.com/fp/4ad4a8be33a0c881e2947fd78e63ffca-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.95957,-94.54425,,,For Sale by Agent,,,,ForSale,,"$147,000 ",$147K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,648637000,,,,FALSE,2433575
"6200 E Red Bridge Rd, Kansas City, MO 64134",1756,,2,3,Platinum Realty LLC,,,,,/homedetails/6200-E-Red-Bridge-Rd-Kansas-City-MO-64134/2465147_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.92388,TRUE,,,,,1756,-94.519455,acres,0.37006427915518825,,,,,,,,,,,,,,,,,200000,,200000,,,1379,FALSE,MO,6200 E Red Bridge Rd,95000,85538000,,,198600,64134,2465147,https://photos.zillowstatic.com/fp/01afbe1f6bbb0d634e980da8e87a22ad-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.92388,-94.519455,,,For Sale by Agent,,,,ForSale,,"$200,000 ",$200K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,85538000,,,,FALSE,2465147
"3303 NE 43rd St, Kansas City, MO 64117",1801,,3,3,1st Class Real Estate KC,,,,,/homedetails/3303-NE-43rd-St-Kansas-City-MO-64117/66449807_zpid/,FALSE,TRUE,TRUE,FALSE,3,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.170986,TRUE,,,,,1801,-94.54099,acres,1.05,,,,,,,,,,,,,,,,,325000,,325000,,,1896,FALSE,MO,3303 NE 43rd St,29070,2467398000,,,316000,64117,66449807,https://photos.zillowstatic.com/fp/e9fca92443c996c3293f18add42aaea2-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.170986,-94.54099,,,For Sale by Agent,,,,ForSale,,"$325,000 ",$325K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,2467398000,,,,FALSE,66449807
"913 W 120th St, Kansas City, MO 64145",3504,,4,4,Cynda Sells Realty Group L L C,,,,,/homedetails/913-W-120th-St-Kansas-City-MO-64145/2472299_zpid/,FALSE,TRUE,TRUE,FALSE,4,4,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.91095,TRUE,,,,,3504,-94.60579,acres,0.43971533516988065,,,,,,,,,,,,,,,,,440000,,440000,,,2672,FALSE,MO,913 W 120th St,295000,110728000,,,441100,64145,2472299,https://photos.zillowstatic.com/fp/8e12ea3b610c801d44c4284d1b2eafd4-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.91095,-94.60579,,,For Sale by Agent,,,,ForSale,,"$440,000 ",$440K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,110728000,,,,FALSE,2472299
"1400 E 108th Ter, Kansas City, MO 64131",3337,,4,4,Platinum Realty LLC,,,,,/homedetails/1400-E-108th-Ter-Kansas-City-MO-64131/2470259_zpid/,FALSE,TRUE,TRUE,FALSE,4,4,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.931,TRUE,,,,TRUE,3337,-94.57456,acres,1.5,,Sat. 1am-3pm,1.72212E+12,1.72207E+12,,,,,,,,,,,,,415000,,415000,,,2495,FALSE,MO,1400 E 108th Ter,285000,130229000,,,424700,64131,2470259,https://photos.zillowstatic.com/fp/2189abf413d18f2e66adf9e2f3aaebb6-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.931,-94.57456,,,For Sale by Agent,,,,ForSale,,"$415,000 ",$415K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,130229000,,,,FALSE,2470259
