address,sqft,baths,beds,brokerName,has3DModel,hasImage,hasVideo,homeStatus,homeType,isFeatured,isShowcaseListing,is_FSBA,is_bankOwned,is_forAuction,is_newHome,is_openHouse,lotAreaUnit,lotAreaValue,price,priceLabel,priceChange,priceReduction,currency,rentZestimate,streetAddress,city,state,zipcode,country,taxAssessedValue,zestimate,zpid,latitude,longitude,marketingStatusSimplifiedCd,statusText,timeOnZillow,detailUrl,imgSrc
"913 W 120th St, Kansas City, MO 64145",3504,4,4,Cynda Sells Realty Group L L C,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.44,440000,$440K,,,USD,2672,913 W 120th St,Kansas City,MO,64145,USA,295000,441100,2472299,38.91095,-94.60579,For Sale by Agent,House for sale,110728000,/homedetails/913-W-120th-St-Kansas-City-MO-64145/2472299_zpid/,https://photos.zillowstatic.com/fp/8e12ea3b610c801d44c4284d1b2eafd4-p_e.jpg
"1400 E 108th Ter, Kansas City, MO 64131",3337,4,4,Platinum Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,1.5,415000,$415K,,,USD,2495,1400 E 108th Ter,Kansas City,MO,64131,USA,285000,424700,2470259,38.931,-94.57456,For Sale by Agent,House for sale,130229000,/homedetails/1400-E-108th-Ter-Kansas-City-MO-64131/2470259_zpid/,https://photos.zillowstatic.com/fp/2189abf413d18f2e66adf9e2f3aaebb6-p_e.jpg
"6954 E 47th Ter, Kansas City, MO 64129",1164,2,2,Chartwell Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.89,144500,$145K,,,USD,1014,6954 E 47th Ter,Kansas City,MO,64129,USA,40000,144400,2359763,39.038406,-94.50365,For Sale by Agent,House for sale,216663000,/homedetails/6954-E-47th-Ter-Kansas-City-MO-64129/2359763_zpid/,https://photos.zillowstatic.com/fp/775bc1e950ea24f4869c4d8496bc2909-p_e.jpg
"9317 Pleasant Ave, Kansas City, MO 64138",3400,5,4,ReeceNichols - Lees Summit,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.5,480000,$480K,,,USD,3220,9317 Pleasant Ave,Kansas City,MO,64138,USA,424000,484700,61636168,38.95116,-94.42753,For Sale by Agent,House for sale,103838000,/homedetails/9317-Pleasant-Ave-Kansas-City-MO-64138/61636168_zpid/,https://photos.zillowstatic.com/fp/609cf3db1e3cdc106763dfbfa9ebf92e-p_e.jpg
"911 E 75th St, Kansas City, MO 64131",1432,2,3,EXP Realty LLC,TRUE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.11,310000,$310K,,,USD,2170,911 E 75th St,Kansas City,MO,64131,USA,231000,312100,2423777,38.991394,-94.57764,For Sale by Agent,House for sale,735048000,/homedetails/911-E-75th-St-Kansas-City-MO-64131/2423777_zpid/,https://photos.zillowstatic.com/fp/7ecd314418136891148722a989518d36-p_e.jpg
"7847 N College Ave, Kansas City, MO 64119",1712,3,4,Keller Williams Realty Partner,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.26,375000,$375K,,,USD,2199,7847 N College Ave,Kansas City,MO,64119,USA,50840,375000,120851876,39.23653,-94.54008,For Sale by Agent,House for sale,98135000,/homedetails/7847-N-College-Ave-Kansas-City-MO-64119/120851876_zpid/,https://photos.zillowstatic.com/fp/d6a5fcfe59f99e3174337253ff38cfde-p_e.jpg
"8724 N Robinhood Ave, Kansas City, MO 64154",1775,3,4,"Real Broker, LLC",FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.503,375000,$375K,,,USD,2500,8724 N Robinhood Ave,Kansas City,MO,64154,USA,233060,381200,69458656,39.25306,-94.623955,For Sale by Agent,House for sale,89752000,/homedetails/8724-N-Robinhood-Ave-Kansas-City-MO-64154/69458656_zpid/,https://photos.zillowstatic.com/fp/e2e08d2fc727d7b053d525c14b84cc72-p_e.jpg
"8044 NE 102nd Ter, Kansas City, MO 64157",2454,3,4,Aristocrat Realty,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.219,543000,$543K,,,USD,3427,8044 NE 102nd Ter,Kansas City,MO,64157,USA,81210,545100,337750901,39.277897,-94.48276,For Sale by Agent,House for sale,43827000,/homedetails/8044-NE-102nd-Ter-Kansas-City-MO-64157/337750901_zpid/,https://photos.zillowstatic.com/fp/c3049b88761683c953e91970fdb52df8-p_e.jpg
"415 NE Cookingham Dr, Kansas City, MO 64155",1385,2,3,United Real Estate Kansas City,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,1.29,299900,$300K,-5100,"$5,100 (Jul 3)",USD,1811,415 NE Cookingham Dr,Kansas City,MO,64155,USA,20820,291200,66400857,39.303085,-94.57411,For Sale by Agent,House for sale,2413673000,/homedetails/415-NE-Cookingham-Dr-Kansas-City-MO-64155/66400857_zpid/,https://photos.zillowstatic.com/fp/ff585d0411174a73f3c9f2d910d21cb1-p_e.jpg
"3708 Central St, Kansas City, MO 64111",3056,3,4,ReeceNichols - Leawood,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.158,399000,$399K,,,USD,2416,3708 Central St,Kansas City,MO,64111,USA,326000,400200,2341804,39.059902,-94.58968,For Sale by Agent,House for sale,524142000,/homedetails/3708-Central-St-Kansas-City-MO-64111/2341804_zpid/,https://photos.zillowstatic.com/fp/d35f3676dbb187410ab32f1fd1d2dfd4-p_e.jpg
"2628 Agnes Ave, Kansas City, MO 64127",1514,4,4,Platinum Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.288,265000,$265K,,,USD,1295,2628 Agnes Ave,Kansas City,MO,64127,USA,22000,261600,2327250,39.077732,-94.548096,For Sale by Agent,House for sale,76859000,/homedetails/2628-Agnes-Ave-Kansas-City-MO-64127/2327250_zpid/,https://photos.zillowstatic.com/fp/e1d6a81bccfc329304f2059c71ab4503-p_e.jpg
"3817 N Michigan Ave, Kansas City, MO 64116",1864,2,3,Worth Clark Realty,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.22,180000,$180K,,,USD,1995,3817 N Michigan Ave,Kansas City,MO,64116,USA,22040,169400,66446924,39.163616,-94.55698,For Sale by Agent,House for sale,2430692000,/homedetails/3817-N-Michigan-Ave-Kansas-City-MO-64116/66446924_zpid/,https://photos.zillowstatic.com/fp/7d7b357534835aac54ca86124f575378-p_e.jpg
"7713 E 113th St, Kansas City, MO 64134",1865,2,4,KW KANSAS CITY METRO,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.18,195000,$195K,,,USD,1400,7713 E 113th St,Kansas City,MO,64134,USA,63000,194900,2461691,38.92127,-94.49976,For Sale by Agent,House for sale,130229000,/homedetails/7713-E-113th-St-Kansas-City-MO-64134/2461691_zpid/,https://photos.zillowstatic.com/fp/3e36b02599b5eb8c1387094c02cf9c41-p_e.jpg
"14650 Raytown Rd, Kansas City, MO 64149",3811,3,3,Greater Kansas City Realty,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,8.78,749950,$750K,,,USD,4192,14650 Raytown Rd,Kansas City,MO,64149,USA,429000,755000,80872711,38.857613,-94.48349,For Sale by Agent,House for sale,43223000,/homedetails/14650-Raytown-Rd-Kansas-City-MO-64149/80872711_zpid/,https://photos.zillowstatic.com/fp/f0b61bba5bafc0e7e86c52ad7699a80a-p_e.jpg
"4213 E 58th St, Kansas City, MO 64130",1406,1,3,Aristocrat Realty,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,1.15,89000,$89K,,,USD,1546,4213 E 58th St,Kansas City,MO,64130,USA,42000,87500,2360576,39.01994,-94.53618,For Sale by Agent,House for sale,691229000,/homedetails/4213-E-58th-St-Kansas-City-MO-64130/2360576_zpid/,https://photos.zillowstatic.com/fp/2ca18df23167d2fcf07e60bf4ff49273-p_e.jpg
"5107 N Tullis Ave, Kansas City, MO 64119",1900,2,4,ReeceNichols-KCN,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.21,240000,$240K,-5000,"$5,000 (Jul 15)",USD,1843,5107 N Tullis Ave,Kansas City,MO,64119,USA,31290,234900,66437079,39.187828,-94.48339,For Sale by Agent,House for sale,1689783000,/homedetails/5107-N-Tullis-Ave-Kansas-City-MO-64119/66437079_zpid/,https://photos.zillowstatic.com/fp/fc266f752661d6935b93142eb9b9185c-p_e.jpg
"8341 N Flora Ave, Kansas City, MO 64118",2645,4,4,Opendoor Brokerage LLC,TRUE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.43,385000,$385K,-13000,"$13,000 (Jul 25)",USD,2747,8341 N Flora Ave,Kansas City,MO,64118,USA,63950,371900,66412383,39.246735,-94.559784,For Sale by Agent,House for sale,4167448000,/homedetails/8341-N-Flora-Ave-Kansas-City-MO-64118/66412383_zpid/,https://photos.zillowstatic.com/fp/bbadb272d0a221ac153052f6647d6780-p_e.jpg
"614 E 107th Ter, Kansas City, MO 64131",2067,2,4,Keller Williams Platinum Prtnr,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.195,310000,$310K,,,USD,2183,614 E 107th Ter,Kansas City,MO,64131,USA,125000,311100,2470442,38.93334,-94.58376,For Sale by Agent,House for sale,619253000,/homedetails/614-E-107th-Ter-Kansas-City-MO-64131/2470442_zpid/,https://photos.zillowstatic.com/fp/7f702b9e1e289a108a525fe5af92db01-p_e.jpg
"7016 Ewing Ave, Kansas City, MO 64133",1596,2,3,Re/Max Of Sedalia,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.47,290000,$290K,,,USD,1575,7016 Ewing Ave,Kansas City,MO,64133,USA,159000,291700,2411386,38.996834,-94.50588,For Sale by Agent,House for sale,787767000,/homedetails/7016-Ewing-Ave-Kansas-City-MO-64133/2411386_zpid/,https://photos.zillowstatic.com/fp/b5704f5e35a1c819f1f3273dfa1d834f-p_e.jpg
"9514 View High Dr, Kansas City, MO 64134",3368,3,4,Thrive Realty & Company,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.281,280000,$280K,-10000,"$10,000 (Jul 18)",USD,2433,9514 View High Dr,Kansas City,MO,64134,USA,184000,272500,2441555,38.949406,-94.45719,For Sale by Agent,House for sale,2431360000,/homedetails/9514-View-High-Dr-Kansas-City-MO-64134/2441555_zpid/,https://photos.zillowstatic.com/fp/0d8947f9bdbe449cd1261326f01d9389-p_e.jpg
"911 NE 83rd St, Kansas City, MO 64118",1337,2,3,"WildBlue Properties, LLC.",FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.512,235000,$235K,,,USD,1795,911 NE 83rd St,Kansas City,MO,64118,USA,22860,231700,66412882,39.24463,-94.568436,For Sale by Agent,House for sale,1006527000,/homedetails/911-NE-83rd-St-Kansas-City-MO-64118/66412882_zpid/,https://photos.zillowstatic.com/fp/734a6d85216fc8c47a49db68f4ec61bc-p_e.jpg
"6326 Oak St, Kansas City, MO 64113",2008,3,4,ReeceNichols Brookside,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.155,425000,$425K,,,USD,2937,6326 Oak St,Kansas City,MO,64113,USA,264000,416000,2414099,39.012737,-94.584175,For Sale by Agent,House for sale,1253441000,/homedetails/6326-Oak-St-Kansas-City-MO-64113/2414099_zpid/,https://photos.zillowstatic.com/fp/f061f2cdcc24e81b6c15ac1542a24836-p_e.jpg
"901 NW 79th St, Kansas City, MO 64118",1265,2,3,,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,,,TRUE,,,acres,0.8,125000,$125K,,,USD,1905,901 NW 79th St,Kansas City,MO,64118,USA,29910,244800,66413714,39.23671,-94.59084,Non Owner Occupied,Auction,1312891000,/homedetails/901-NW-79th-St-Kansas-City-MO-64118/66413714_zpid/,https://photos.zillowstatic.com/fp/480eb6e792200f36efbd87944b79e2de-p_e.jpg
"6705 E 99th St, Kansas City, MO 64134",1246,2,3,Van Noy Real Estate,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.232,180000,$180K,,,USD,1418,6705 E 99th St,Kansas City,MO,64134,USA,78000,180000,2434710,38.945004,-94.511116,For Sale by Agent,House for sale,303031000,/homedetails/6705-E-99th-St-Kansas-City-MO-64134/2434710_zpid/,https://photos.zillowstatic.com/fp/5ca2df685f242fe19608da34aa62e3ae-p_e.jpg
"220 E Winthrope Rd, Kansas City, MO 64113",1284,1,3,ReeceNichols - Lees Summit,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.123,375000,$375K,-4999,"$4,999 (Jul 19)",USD,1800,220 E Winthrope Rd,Kansas City,MO,64113,USA,195000,360000,2418523,39.00468,-94.58608,For Sale by Agent,House for sale,4795915000,/homedetails/220-E-Winthrope-Rd-Kansas-City-MO-64113/2418523_zpid/,https://photos.zillowstatic.com/fp/9c5bb5e7c5f1f2bbfc5063c1c2bfb482-p_e.jpg
"5723 Bales Ave, Kansas City, MO 64130",3388,2,4,Platinum Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.143,179900,$180K,,,USD,1794,5723 Bales Ave,Kansas City,MO,64130,USA,20000,172800,2361968,39.02156,-94.544876,For Sale by Agent,House for sale,1284958000,/homedetails/5723-Bales-Ave-Kansas-City-MO-64130/2361968_zpid/,https://photos.zillowstatic.com/fp/a28496ecebf26fc6d2060e9f920828b1-p_e.jpg
"6531 N Mercier St, Kansas City, MO 64118",1642,2,3,Platinum Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.2,240000,$240K,,,USD,1517,6531 N Mercier St,Kansas City,MO,64118,USA,28480,244400,66414809,39.213642,-94.59542,For Sale by Agent,House for sale,96648000,/homedetails/6531-N-Mercier-St-Kansas-City-MO-64118/66414809_zpid/,https://photos.zillowstatic.com/fp/fd0d1187f47dae2154914219f30fa6d2-p_e.jpg
"7733 NW 123rd Ct, Kansas City, MO 64163",1458,2,3,"Real Broker, LLC",FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,,,,TRUE,,acres,0.17,315950,$316K,,,USD,,7733 NW 123rd Ct,Kansas City,MO,64163,USA,,,402356705,39.31622,-94.668884,New Construction,New construction,80437000,/homedetails/7733-NW-123rd-Ct-Kansas-City-MO-64163/402356705_zpid/,https://photos.zillowstatic.com/fp/ed43f464da3fce3a00867b6573d9227b-p_e.jpg
"8908 N Farley Ave, Kansas City, MO 64157",3884,5,4,Platinum Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.27,529500,$530K,,,USD,3210,8908 N Farley Ave,Kansas City,MO,64157,USA,80220,532200,66454861,39.25429,-94.47383,For Sale by Agent,House for sale,220835000,/homedetails/8908-N-Farley-Ave-Kansas-City-MO-64157/66454861_zpid/,https://photos.zillowstatic.com/fp/a4349d54b52959cb5f3c9890d47b40f7-p_e.jpg
"7416 Gregory Cir, Kansas City, MO 64133",1412,2,3,ReeceNichols-KCN,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.3,260000,$260K,,,USD,1524,7416 Gregory Cir,Kansas City,MO,64133,USA,92000,253800,2402159,38.9955,-94.50011,For Sale by Agent,House for sale,771046000,/homedetails/7416-Gregory-Cir-Kansas-City-MO-64133/2402159_zpid/,https://photos.zillowstatic.com/fp/462e0b84cf8e9a53e2f79d1472983539-p_e.jpg
"4205 E 45th Ter, Kansas City, MO 64130",1416,2,3,LOCAL AGENT,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.259,124567,$125K,,,USD,1526,4205 E 45th Ter,Kansas City,MO,64130,USA,25000,121100,2359328,39.04233,-94.53562,For Sale by Agent,House for sale,186926000,/homedetails/4205-E-45th-Ter-Kansas-City-MO-64130/2359328_zpid/,https://photos.zillowstatic.com/fp/a2339205b54fd640520cb5ac6cde8b95-p_e.jpg
"806 NE 114th Ter, Kansas City, MO 64155",2050,4,5,United Real Estate Kansas City,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.34,315000,$315K,-14000,"$14,000 (Jul 24)",USD,2182,806 NE 114th Ter,Kansas City,MO,64155,USA,37980,308800,66401132,39.3001,-94.56873,For Sale by Agent,House for sale,1362629000,/homedetails/806-NE-114th-Ter-Kansas-City-MO-64155/66401132_zpid/,https://photos.zillowstatic.com/fp/6a77f371b49459472a5faf62b6314d54-p_e.jpg
"2132 Maddi Ave, Kansas City, MO 64132",1428,2,3,"Real Broker, LLC",FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.175,129950,$130K,-10000,"$10,000 (Jul 2)",USD,1550,2132 Maddi Ave,Kansas City,MO,64132,USA,33000,119900,2427087,38.976437,-94.5654,For Sale by Agent,House for sale,12856355000,/homedetails/2132-Maddi-Ave-Kansas-City-MO-64132/2427087_zpid/,https://photos.zillowstatic.com/fp/1f36a79d1eb4abd7a7cd7a3a2b05a560-p_e.jpg
"500 E 36th St, Kansas City, MO 64109",8970,5,6,ReeceNichols - Lees Summit,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.4,1500000,$1.50M,314800,,USD,7557,500 E 36th St,Kansas City,MO,64109,USA,768000,1481300,2341357,39.061962,-94.5796,For Sale by Agent,House for sale,596729000,/homedetails/500-E-36th-St-Kansas-City-MO-64109/2341357_zpid/,https://photos.zillowstatic.com/fp/0b2515e03f02a7ff399bb3a1bc9ae9e1-p_e.jpg
"10300 N McKinley Ave, Kansas City, MO 64157",2648,4,4,ReeceNichols - Country Club Pl,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.306,459950,$460K,,,USD,,10300 N McKinley Ave,Kansas City,MO,64157,USA,,462900,401795092,39.280323,-94.47658,For Sale by Agent,House for sale,303031000,/homedetails/10300-N-McKinley-Ave-Kansas-City-MO-64157/401795092_zpid/,https://photos.zillowstatic.com/fp/db1702989ea5c11664ed2dab782ca4c4-p_e.jpg
"5202 NW 78th Way, Kansas City, MO 64151",3902,4,4,Platinum Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.25,549000,$549K,,,USD,3064,5202 NW 78th Way,Kansas City,MO,64151,USA,399325,552000,80866306,39.239014,-94.64002,For Sale by Agent,House for sale,101433000,/homedetails/5202-NW-78th-Way-Kansas-City-MO-64151/80866306_zpid/,https://photos.zillowstatic.com/fp/71d709479c6c24617e3539e428bd5ad3-p_e.jpg
"11218 E 48th Ter, Kansas City, MO 64133",2220,2,4,Hills Real Estate,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.345,249000,$249K,,,USD,1486,11218 E 48th Ter,Kansas City,MO,64133,USA,100000,250800,2364841,39.033993,-94.446495,For Sale by Agent,House for sale,43827000,/homedetails/11218-E-48th-Ter-Kansas-City-MO-64133/2364841_zpid/,https://photos.zillowstatic.com/fp/77d9c7b2f42f65f42daaa44c64dad94e-p_e.jpg
"300 NE 102nd Ter, Kansas City, MO 64155",1910,3,3,Keller Williams KC North,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.451,235000,$235K,-15000,"$15,000 (Jul 22)",USD,2070,300 NE 102nd Ter,Kansas City,MO,64155,USA,41780,235100,66402887,39.279884,-94.57635,For Sale by Agent,House for sale,611443000,/homedetails/300-NE-102nd-Ter-Kansas-City-MO-64155/66402887_zpid/,https://photos.zillowstatic.com/fp/4fc98959c76fe2df6ef1690cc19ce116-p_e.jpg
"7303 Campbell St, Kansas City, MO 64131",2475,3,3,Keller Williams Realty Partner,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.018,355000,$355K,-10000,"$10,000 (Jul 24)",USD,2414,7303 Campbell St,Kansas City,MO,64131,USA,242000,347100,2420046,38.995132,-94.5775,For Sale by Agent,House for sale,1512597000,/homedetails/7303-Campbell-St-Kansas-City-MO-64131/2420046_zpid/,https://photos.zillowstatic.com/fp/f29a967d47dde37cf997ac39b337d585-p_e.jpg
"11331 Summit St, Kansas City, MO 64114",3682,5,4,Platinum Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.35,550000,$550K,,,USD,2881,11331 Summit St,Kansas City,MO,64114,USA,322000,553600,2471617,38.921204,-94.60203,For Sale by Agent,House for sale,216663000,/homedetails/11331-Summit-St-Kansas-City-MO-64114/2471617_zpid/,https://photos.zillowstatic.com/fp/8b10b5d19d389a51e95db7babf9c5b1b-p_e.jpg
"5 NW Briarcliff Rd, Kansas City, MO 64116",1250,1,3,Keller Williams KC North,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.31,320000,$320K,20050,,USD,1495,5 NW Briarcliff Rd,Kansas City,MO,64116,USA,36710,318500,66445690,39.170155,-94.581635,For Sale by Agent,House for sale,566744000,/homedetails/5-NW-Briarcliff-Rd-Kansas-City-MO-64116/66445690_zpid/,https://photos.zillowstatic.com/fp/b4545765a0d84b3aa67797744232247b-p_e.jpg
"1015 W 97th St, Kansas City, MO 64114",1402,2,3,ReeceNichols - Country Club Pl,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.401,399000,$399K,,,USD,2564,1015 W 97th St,Kansas City,MO,64114,USA,217000,405000,2430599,38.952282,-94.60398,For Sale by Agent,House for sale,130229000,/homedetails/1015-W-97th-St-Kansas-City-MO-64114/2430599_zpid/,https://photos.zillowstatic.com/fp/5790acb1e56f1b898f4e50ee001aba91-p_e.jpg
"7051 Ward Pkwy, Kansas City, MO 64113",2258,3,4,Compass Realty Group,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.226,570000,$570K,-25000,"$25,000 (Jun 22)",USD,3692,7051 Ward Pkwy,Kansas City,MO,64113,USA,355000,552400,2416860,39.000313,-94.60273,For Sale by Agent,House for sale,2490555000,/homedetails/7051-Ward-Pkwy-Kansas-City-MO-64113/2416860_zpid/,https://photos.zillowstatic.com/fp/93e0828167da20c1f5b29287c7a9ab2b-p_e.jpg
"21 E Concord Ave, Kansas City, MO 64112",4535,5,6,Keller Williams Realty Partner,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.22,1499999,$1.50M,,,USD,4561,21 E Concord Ave,Kansas City,MO,64112,USA,339000,1473000,2351494,39.031525,-94.58638,For Sale by Agent,House for sale,739216000,/homedetails/21-E-Concord-Ave-Kansas-City-MO-64112/2351494_zpid/,https://photos.zillowstatic.com/fp/75e3e16aeb9c3e53df1ba07dce9d75b7-p_e.jpg
"5805 N Colrain Ave, Kansas City, MO 64151",1610,3,3,Aristocrat Realty,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.344,239950,$240K,,,USD,1464,5805 N Colrain Ave,Kansas City,MO,64151,USA,192167,247500,2494232,39.200233,-94.618065,For Sale by Agent,House for sale,43827000,/homedetails/5805-N-Colrain-Ave-Kansas-City-MO-64151/2494232_zpid/,https://photos.zillowstatic.com/fp/fbb27c257105a05cc7fb84e21025dbb4-p_e.jpg
"8810 Ditzler Ave, Kansas City, MO 64138",2033,3,3,United Real Estate Kansas City,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.255,265000,$265K,,,USD,1997,8810 Ditzler Ave,Kansas City,MO,64138,USA,145000,272500,2438138,38.963768,-94.4769,For Sale by Agent,House for sale,43827000,/homedetails/8810-Ditzler-Ave-Kansas-City-MO-64138/2438138_zpid/,https://photos.zillowstatic.com/fp/30cb12cffacc8586042078a1ffe5c49c-p_e.jpg
"3342 Bellefontaine Ave, Kansas City, MO 64128",2251,4,5,Chartwell Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.118,200000,$200K,-5000,"$5,000 (Jul 22)",USD,2126,3342 Bellefontaine Ave,Kansas City,MO,64128,USA,46000,184400,2333589,39.06453,-94.54774,For Sale by Agent,House for sale,9119839000,/homedetails/3342-Bellefontaine-Ave-Kansas-City-MO-64128/2333589_zpid/,https://photos.zillowstatic.com/fp/c21ad8fba5417918b55431155af2f605-p_e.jpg
"5555 NE Munger Ave, Kansas City, MO 64119",1056,2,4,KW KANSAS CITY METRO,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.14,210000,$210K,,,USD,1603,5555 NE Munger Ave,Kansas City,MO,64119,USA,33020,210600,66436237,39.194767,-94.509125,For Sale by Agent,House for sale,389435000,/homedetails/5555-NE-Munger-Ave-Kansas-City-MO-64119/66436237_zpid/,https://photos.zillowstatic.com/fp/2f53aa01bce6ee5c578452a0c0bf0c29-p_e.jpg
"9916 Hardesty Ave, Kansas City, MO 64137",2044,3,3,Platinum Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.2,245900,$246K,,,USD,1941,9916 Hardesty Ave,Kansas City,MO,64137,USA,96000,246600,2435531,38.94508,-94.52665,For Sale by Agent,House for sale,327963000,/homedetails/9916-Hardesty-Ave-Kansas-City-MO-64137/2435531_zpid/,https://photos.zillowstatic.com/fp/6e9f3418c1022acbab6162cdfaa74490-p_e.jpg
